,Country,Currency,Technology,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
468,France,USD (2022 prices and exchange rates),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,35.12,31.483,23.015,20.637,22.846,34.031,25.849,24.911,16.303,11.116,10.845,9.82,6.36,8.965,17.107,17.334,16.842,113.404,109.067,116.959,130.118,162.91,193.873,235.709,283.508,278.603,371.592,326.943,286.504,293.32,267.999,272.918,236.908,272.86,229.681,335.327,267.146,..,..
469,France,USD (2022 prices and exchange rates),Fossil fuels,..,..,..,..,..,..,..,..,..,..,..,81.915,77.077,68.048,66.916,64.9,63.206,58.208,55.816,52.996,53.219,51.775,50.593,50.152,42.818,42.543,44.428,48.242,303.71,289.356,244.881,231.704,224.625,214.056,206.922,259.522,245.49,156.299,148.278,152.55,145.125,137.361,91.849,67.596,55.264,44.513,55.456,58.281,..,..
470,France,USD (2022 prices and exchange rates),Renewables,..,..,..,..,..,..,..,..,..,..,..,40.691,29.471,17.124,13.116,11.241,11.705,10.754,10.462,7.676,7.252,7.207,6.806,4.194,5.646,18.458,19.126,25.691,66.022,58.178,68.043,90.312,108.755,137.914,175.097,280.837,215.935,266.142,258.685,297.679,286.855,284.018,253.903,206.552,207.288,202.424,214.032,224.134,..,..
471,France,USD (2022 prices and exchange rates),Nuclear,..,..,..,..,906.769,1000.222,1009.001,1022.304,1012.754,1011.033,1037.467,1055.08,916.715,875.787,776.771,709.757,654.314,659.526,613.007,622.885,583.769,698.018,661.613,669.3,723.354,833.08,761.823,523.812,815.178,818.84,807.815,777.374,738.253,742.801,770.662,748.899,709.046,786.438,874.452,874.831,800.329,767.286,703.401,747.808,758.114,846.942,835.44,1041.912,..,..
472,France,USD (2022 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.799,68.025,68.287,135.845,143.105,156.653,153.582,133.541,99.221,91.391,70.786,85.99,70.657,62.963,58.795,56.531,57.317,60.941,74.059,83.287,..,..
473,France,USD (2022 prices and exchange rates),Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,2.855,2.647,9.227,11.69,6.717,7.673,31.267,63.682,82.965,48.764,46.956,52.435,68.547,86.718,85.562,70.294,75.644,86.349,80.65,93.712,151.33,..,..
474,France,USD (2022 prices and exchange rates),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.925,12.846,20.22,22.741,14.755,12.866,10.649,12.451,15.722,23.246,97.479,100.802,74.697,99.022,96.575,82.121,142.996,147.739,140.868,128.742,155.288,148.638,..,..
475,France,USD (2022 prices and exchange rates),Unallocated,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
476,France,USD (2022 prices and exchange rates),Total Budget,..,..,..,..,..,..,..,..,..,..,..,1212.807,1054.745,983.972,877.44,808.742,763.257,754.336,704.196,699.86,655.357,767.842,728.832,730.007,780.785,911.189,854.655,630.287,1377.977,1375.436,1332.43,1384.939,1395.971,1489.015,1621.376,1812.517,1694.537,1819.621,1806.273,1865.125,1779.58,1687.307,1594.157,1538.779,1578.06,1593.893,1763.315,1974.727,..,..
477,France,USD (2022 prices and PPP),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,46.837,41.986,30.694,27.523,30.468,45.385,34.473,33.222,21.742,14.824,14.463,13.097,8.481,11.957,22.815,23.117,22.461,151.24,145.456,155.981,173.529,217.262,258.555,314.349,378.095,371.553,495.567,436.022,382.091,391.181,357.412,363.972,315.948,363.896,306.309,447.203,356.274,..,..
478,France,USD (2022 prices and PPP),Fossil fuels,..,..,..,..,..,..,..,..,..,..,..,109.245,102.793,90.751,89.242,86.553,84.294,77.628,74.438,70.677,70.975,69.048,67.472,66.885,57.104,56.737,59.25,64.337,405.037,385.895,326.581,309.008,299.568,285.472,275.957,346.107,327.394,208.445,197.748,203.446,193.543,183.189,122.492,90.149,73.702,59.365,73.958,77.725,..,..
479,France,USD (2022 prices and PPP),Renewables,..,..,..,..,..,..,..,..,..,..,..,54.267,39.304,22.837,17.492,14.991,15.61,14.342,13.953,10.237,9.672,9.611,9.077,5.594,7.529,24.616,25.507,34.262,88.049,77.588,90.745,120.442,145.04,183.926,233.515,374.533,287.978,354.936,344.991,396.995,382.559,378.775,338.614,275.465,276.446,269.959,285.44,298.912,..,..
480,France,USD (2022 prices and PPP),Nuclear,..,..,..,..,1209.297,1333.929,1345.636,1363.378,1350.642,1348.347,1383.6,1407.089,1222.561,1167.977,1035.927,946.555,872.615,879.566,817.526,830.699,778.533,930.899,882.348,892.601,964.688,1111.023,1015.993,698.573,1087.147,1092.032,1077.329,1036.732,984.559,990.624,1027.78,998.756,945.607,1048.82,1166.198,1166.703,1067.345,1023.278,938.078,997.301,1011.046,1129.509,1114.17,1389.528,..,..
481,France,USD (2022 prices and PPP),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.749,90.72,91.07,181.167,190.849,208.918,204.822,178.094,132.324,121.882,94.402,114.679,94.23,83.97,78.411,75.392,76.439,81.273,98.768,111.074,..,..
482,France,USD (2022 prices and PPP),Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,3.807,3.53,12.305,15.591,8.959,10.233,41.698,84.929,110.645,65.033,62.622,69.928,91.417,115.65,114.108,93.746,100.882,115.157,107.558,124.978,201.818,..,..
483,France,USD (2022 prices and PPP),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.57,17.131,26.966,30.329,19.677,17.158,14.202,16.605,20.967,31.002,130.002,134.432,99.618,132.06,128.796,109.52,190.704,197.029,187.867,171.694,207.097,198.229,..,..
484,France,USD (2022 prices and PPP),Unallocated,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
485,France,USD (2022 prices and PPP),Total Budget,..,..,..,..,..,..,..,..,..,..,..,1617.439,1406.642,1312.257,1170.183,1078.565,1017.904,1006.006,939.139,933.356,874.006,1024.02,971.994,973.561,1041.28,1215.191,1139.796,840.571,1837.715,1834.326,1776.972,1846.999,1861.713,1985.799,2162.319,2417.232,2259.889,2426.706,2408.904,2487.391,2373.306,2250.248,2126.019,2052.165,2104.553,2125.667,2351.614,2633.561,..,..
486,France,Euro (2022 prices and exchange rates),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,33.395,29.936,21.885,19.624,21.724,32.359,24.579,23.687,15.502,10.57,10.312,9.338,6.047,8.525,16.267,16.483,16.015,107.834,103.71,111.214,123.726,154.908,184.35,224.131,269.582,264.918,353.34,310.883,272.431,278.912,254.835,259.512,225.271,259.458,218.399,318.856,254.024,..,..
487,France,Euro (2022 prices and exchange rates),Fossil fuels,..,..,..,..,..,..,..,..,..,..,..,77.892,73.291,64.706,63.629,61.713,60.101,55.349,53.075,50.393,50.605,49.231,48.108,47.689,40.715,40.454,42.245,45.872,288.791,275.143,232.852,220.323,213.592,203.541,196.758,246.774,233.432,148.621,140.994,145.057,137.996,130.614,87.337,64.276,52.549,42.327,52.732,55.418,..,..
488,France,Euro (2022 prices and exchange rates),Renewables,..,..,..,..,..,..,..,..,..,..,..,38.692,28.024,16.283,12.471,10.689,11.13,10.226,9.948,7.299,6.896,6.853,6.472,3.988,5.368,17.551,18.186,24.429,62.779,55.32,64.701,85.875,103.413,131.14,166.496,267.042,205.328,253.069,245.978,283.057,272.765,270.067,241.432,196.407,197.106,192.481,203.519,213.124,..,..
489,France,Euro (2022 prices and exchange rates),Nuclear,..,..,..,..,862.229,951.091,959.439,972.089,963.008,961.371,986.507,1003.255,871.686,832.768,738.616,674.894,622.174,627.13,582.896,592.289,555.094,663.731,629.114,636.424,687.823,792.159,724.403,498.082,775.136,778.619,768.136,739.19,701.99,706.315,732.807,712.113,674.218,747.808,831.499,831.859,761.017,729.597,668.85,711.076,720.876,805.34,794.403,990.734,..,..
490,France,Euro (2022 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.009,64.683,64.933,129.172,136.075,148.959,146.038,126.981,94.347,86.902,67.309,81.766,67.186,59.871,55.907,53.755,54.501,57.948,70.422,79.195,..,..
491,France,Euro (2022 prices and exchange rates),Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,2.714,2.517,8.774,11.116,6.388,7.296,29.731,60.554,78.89,46.368,44.649,49.859,65.18,82.459,81.359,66.841,71.929,82.107,76.689,89.109,143.897,..,..
492,France,Euro (2022 prices and exchange rates),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.388,12.215,19.227,21.624,14.03,12.234,10.126,11.84,14.949,22.104,92.691,95.85,71.027,94.159,91.831,78.087,135.972,140.482,133.949,122.418,147.66,141.337,..,..
493,France,Euro (2022 prices and exchange rates),Unallocated,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
494,France,Euro (2022 prices and exchange rates),Total Budget,..,..,..,..,..,..,..,..,..,..,..,1153.234,1002.936,935.639,834.341,769.017,725.766,717.283,669.606,665.483,623.166,730.126,693.032,694.149,742.432,866.431,812.675,599.327,1310.291,1307.875,1266.981,1316.911,1327.401,1415.875,1541.734,1723.486,1611.301,1730.241,1717.549,1773.51,1692.167,1604.427,1515.852,1463.194,1500.546,1515.601,1676.701,1877.729,..,..
495,Germany,National currency (nominal),Energy efficiency,5.624,45.505,35.279,15.85,38.27,31.24,49.084,58.236,40.29,31.956,19.071,17.844,18.202,10.942,14.316,13.805,13.651,14.265,10.584,10.379,12.199,14.27,20.912,13.703,12.527,11.558,8.999,23.6,15.5,17.2,20.558,18.447,20.702,24.33,40.449,101.705,128.318,131.244,154.413,182.439,116.055,118.922,103.316,132.935,140.842,206.696,199.288,209.211,210.571,..
496,Germany,National currency (nominal),Fossil fuels,47.652,46.016,51.64,77.716,125.011,162.744,150.831,167.908,172.97,149.757,147.968,125.113,122.863,116.37,97.554,75.262,72.297,53.277,41.721,25.616,19.087,12.833,3.323,1.329,1.227,9.948,9.152,17.5,13.5,8,9.845,11.503,12.902,20.219,33.401,32.043,26.482,33.9,27.545,32.473,30.961,31.19,39.706,45.996,46.495,19.573,31.631,32.869,29.33,..
497,Germany,National currency (nominal),Renewables,0.562,5.42,9.817,15.339,27.098,61.406,67.491,73.984,117.597,58.287,72.399,66.008,42.539,60.946,65.854,66.161,81.091,92.237,102.156,115.603,78.274,70.492,88.351,69.689,78.943,69.874,73.115,70.5,75.5,69.3,56.7,91.395,88.389,91.516,118.633,183.673,189.693,243.314,238.783,255.75,190.535,207.041,188.186,236.059,207.551,245.57,242.583,277.518,263.996,..
498,Germany,National currency (nominal),Nuclear,428.463,507.713,512.826,565.489,555.774,607.517,652.408,753.695,1091.455,627.151,641.365,647.96,453.056,312.297,278.092,245.625,261.884,274.819,199.864,195.723,169.959,156.844,150.422,145.565,157.989,81.98,145.411,126.6,117.4,139.5,140.065,137.284,140.461,141.733,156.916,213.059,202.574,221.169,207.79,216.969,208.372,214.128,211.069,213.215,212.979,218.578,225.713,138.571,137.928,..
499,Germany,National currency (nominal),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.22,22.1,25.553,30.998,24.111,23.875,25.588,27.6,18.837,26.83,22.562,19.74,15.411,21.92,27.579,45.261,60.177,156.012,473.251,..
500,Germany,National currency (nominal),Other power and storage technologies,0,0,0,30.678,45.326,40.494,41.926,11.811,0,6.902,9.459,8.896,14.521,13.498,5.113,6.596,7.158,5.113,4.09,2.301,2.827,1.953,11.453,20.043,21.423,7.701,21.014,41.7,34.7,33.1,4.947,2.359,3.331,3.309,2.179,18.759,27.438,39.6,36.369,68.59,70.349,87.845,109.236,135.53,111.837,128.435,114.23,127.102,127.572,..
501,Germany,National currency (nominal),Other cross-cutting technologies/research,0,5.624,0.102,10.226,7.669,3.068,4.602,7.721,2.096,20.349,3.63,2.505,4.755,0,0.102,1.125,1.585,1.534,4.653,16.412,17.67,5.783,10.533,8.896,7.976,6.626,10.891,12.6,7.9,110.5,111.278,108.708,104.342,102.309,101.555,23.863,18.443,17.434,21.918,25.41,35.081,40.565,65.167,64.345,55.548,53.155,49.132,86.598,79.033,..
502,Germany,National currency (nominal),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.475,189.426,202.029,217.28,251.919,231.157,316.665,326.552,337.484,..
503,Germany,National currency (nominal),Total Budget,482.302,610.278,609.664,715.297,799.149,906.469,966.342,1073.355,1424.408,894.403,893.892,868.327,655.936,514.053,461.032,408.573,437.666,441.245,363.068,366.034,300.016,262.175,284.994,259.225,280.086,187.687,268.582,292.5,264.5,377.6,369.614,391.796,395.68,414.414,477.244,596.977,618.536,714.261,705.655,808.461,847.39,908.855,934.12,1067.28,1054.751,1148.425,1239.419,1354.432,1659.165,..
504,Germany,National currency (2022 prices),Energy efficiency,18.159,139.051,104.353,45.473,106.036,83.007,123.677,140.73,92.926,71.383,41.756,38.241,37.78,22.314,28.763,27.1,25.963,23.669,16.676,15.741,18.131,20.796,30.297,19.797,17.975,16.528,12.931,33.476,21.687,23.751,28.078,25.091,28.046,32.39,53.363,131.746,165.162,167.124,193.743,224.497,140.188,141.03,120.917,153.278,159.201,228.775,216.662,220.697,210.571,..
505,Germany,National currency (2022 prices),Fossil fuels,153.863,140.613,152.748,222.966,346.372,432.421,380.05,405.759,398.944,334.527,323.976,268.128,255.016,237.315,196.004,147.743,137.5,88.397,65.733,38.851,28.368,18.702,4.814,1.92,1.761,14.226,13.151,24.824,18.889,11.047,13.446,15.646,17.479,26.917,44.065,41.508,34.086,43.168,34.561,39.959,37.399,36.988,46.47,53.035,52.556,21.664,34.389,34.673,29.33,..
506,Germany,National currency (2022 prices),Renewables,1.815,16.562,29.038,44.007,75.081,163.159,170.058,178.786,271.23,130.201,158.518,141.461,88.294,124.288,132.313,129.878,154.226,153.04,160.952,175.329,116.335,102.731,128,100.681,113.278,99.921,105.061,100.004,105.638,95.695,77.439,124.314,119.746,121.833,156.508,237.925,244.16,309.831,299.603,314.708,230.156,245.53,220.245,272.182,234.606,271.801,263.733,292.754,263.996,..
507,Germany,National currency (2022 prices),Nuclear,1383.46,1551.436,1516.908,1622.376,1539.902,1614.21,1643.877,1821.345,2517.371,1400.927,1404.27,1388.636,940.368,636.871,558.738,482.175,498.073,455.981,314.896,296.844,252.603,228.576,217.926,210.301,226.704,117.233,208.946,179.581,164.263,192.633,191.297,186.731,190.291,188.686,207.014,275.991,260.74,281.632,260.716,266.987,251.702,253.934,247.026,245.843,240.742,241.926,245.392,146.179,137.928,..
508,Germany,National currency (2022 prices),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.811,30.06,34.618,41.267,31.809,30.927,32.935,35.145,23.635,33.015,27.254,23.41,18.036,25.274,31.174,50.096,65.424,164.577,473.251,..
509,Germany,National currency (2022 prices),Other power and storage technologies,0,0,0,88.015,125.586,107.595,105.641,28.542,0,15.418,20.711,19.065,30.14,27.527,10.273,12.948,13.614,8.484,6.444,3.49,4.202,2.846,16.593,28.957,30.741,11.013,30.196,59.151,48.551,45.707,6.756,3.209,4.513,4.405,2.875,24.3,35.316,50.426,45.632,84.402,84.978,104.175,127.845,156.27,126.415,142.154,124.189,134.08,127.572,..
510,Germany,National currency (2022 prices),Other cross-cutting technologies/research,0,17.185,0.302,29.338,21.249,8.152,11.596,18.658,4.834,45.456,7.948,5.368,9.87,0,0.205,2.208,3.014,2.545,7.331,24.891,26.262,8.428,15.26,12.852,11.445,9.475,15.65,17.873,11.053,152.587,151.98,147.862,141.358,136.201,133.978,30.911,23.739,22.2,27.501,31.268,42.376,48.106,76.269,74.192,62.789,58.833,53.416,91.353,79.033,..
511,Germany,National currency (2022 prices),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.548,224.64,236.446,250.53,284.758,255.849,344.273,344.481,337.484,..
512,Germany,National currency (2022 prices),Total Budget,1557.3,1864.847,1803.349,2052.172,2214.229,2408.543,2434.898,2593.821,3285.305,1997.914,1957.178,1860.902,1361.468,1048.314,926.298,802.05,832.389,732.116,572.031,555.146,445.901,382.079,412.889,374.508,401.905,268.396,385.934,414.908,370.082,521.42,504.809,532.913,536.05,551.699,629.611,773.307,796.138,909.527,885.391,994.837,1023.601,1077.811,1093.254,1230.603,1192.242,1271.097,1347.477,1428.794,1659.165,..
513,Germany,USD (2022 prices and exchange rates),Energy efficiency,19.097,146.234,109.744,47.822,111.514,87.294,130.066,148,97.727,75.071,43.913,40.217,39.732,23.467,30.249,28.5,27.304,24.891,17.537,16.554,19.067,21.871,31.862,20.82,18.904,17.382,13.599,35.206,22.808,24.978,29.528,26.387,29.495,34.063,56.12,138.551,173.694,175.757,203.752,236.094,147.43,148.315,127.163,161.196,167.425,240.593,227.855,232.098,221.449,..
514,Germany,USD (2022 prices and exchange rates),Fossil fuels,161.811,147.876,160.639,234.483,364.265,454.758,399.682,426.719,419.553,351.807,340.712,281.979,268.189,249.574,206.129,155.375,144.603,92.964,69.129,40.857,29.834,19.668,5.063,2.019,1.852,14.961,13.83,26.106,19.865,11.618,14.141,16.454,18.382,28.308,46.341,43.652,35.847,45.398,36.346,42.023,39.331,38.899,48.871,55.774,55.271,22.783,36.165,36.464,30.845,..
515,Germany,USD (2022 prices and exchange rates),Renewables,1.908,17.418,30.538,46.281,78.96,171.588,178.842,188.022,285.241,136.927,166.706,148.769,92.855,130.708,139.148,136.587,162.192,160.946,169.266,184.387,122.345,108.038,134.612,105.882,119.13,105.083,110.488,105.169,111.095,100.638,81.44,130.735,125.931,128.127,164.593,250.215,256.773,325.837,315.08,330.965,242.045,258.213,231.622,286.243,246.725,285.842,277.356,307.877,277.633,..
516,Germany,USD (2022 prices and exchange rates),Nuclear,1454.926,1631.579,1595.267,1706.184,1619.449,1697.596,1728.795,1915.431,2647.412,1473.296,1476.811,1460.37,988.945,669.77,587.601,507.083,523.802,479.536,331.162,312.178,265.652,240.383,229.183,221.165,238.414,123.289,219.739,188.857,172.749,202.584,201.179,196.377,200.12,198.433,217.707,290.248,274.209,296.181,274.184,280.779,264.704,267.052,259.787,258.542,253.178,254.423,258.068,153.73,145.053,..
517,Germany,USD (2022 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.66,31.613,36.406,43.399,33.452,32.525,34.637,36.961,24.856,34.721,28.662,24.619,18.968,26.58,32.784,52.683,68.803,173.079,497.698,..
518,Germany,USD (2022 prices and exchange rates),Other power and storage technologies,0,0,0,92.561,132.074,113.153,111.098,30.016,0,16.214,21.78,20.05,31.697,28.949,10.804,13.617,14.317,8.922,6.777,3.67,4.419,2.993,17.45,30.452,32.329,11.581,31.756,62.207,51.059,48.068,7.105,3.374,4.746,4.633,3.023,25.555,37.141,53.031,47.99,88.762,89.367,109.557,134.449,164.342,132.946,149.497,130.604,141.006,134.162,..
519,Germany,USD (2022 prices and exchange rates),Other cross-cutting technologies/research,0,18.073,0.317,30.854,22.346,8.573,12.195,19.622,5.084,47.804,8.358,5.646,10.379,0,0.216,2.323,3.17,2.677,7.71,26.177,27.619,8.863,16.048,13.516,12.036,9.965,16.458,18.796,11.624,160.47,159.831,155.501,148.66,143.237,140.899,32.508,24.965,23.347,28.921,32.883,44.565,50.591,80.209,78.024,66.032,61.872,56.175,96.072,83.115,..
520,Germany,USD (2022 prices and exchange rates),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.373,236.245,248.66,263.471,299.468,269.065,362.057,362.276,354.918,..
521,Germany,USD (2022 prices and exchange rates),Total Budget,1637.746,1961.18,1896.505,2158.182,2328.61,2532.963,2560.679,2727.811,3455.016,2101.121,2058.281,1957.032,1431.797,1102.467,974.148,843.482,875.389,769.935,601.581,583.823,468.935,401.817,434.218,393.854,422.666,282.261,405.87,436.341,389.2,548.356,530.886,560.442,563.741,580.198,662.135,813.254,837.265,956.51,931.128,1046.227,1076.477,1133.488,1149.729,1294.173,1253.831,1336.759,1417.084,1502.601,1744.873,..
522,Germany,USD (2022 prices and PPP),Energy efficiency,25.117,192.325,144.333,62.895,146.661,114.809,171.061,194.648,128.529,98.732,57.754,52.893,52.255,30.863,39.783,37.483,35.91,32.737,23.064,21.772,25.077,28.764,41.904,27.382,24.862,22.861,17.885,46.302,29.996,32.851,38.835,34.704,38.791,44.799,73.808,182.221,228.44,231.153,267.971,310.507,193.898,195.062,167.243,212.002,220.196,316.424,299.671,305.252,291.247,..
523,Germany,USD (2022 prices and PPP),Fossil fuels,212.812,194.485,211.27,308.389,479.076,598.092,525.657,561.216,551.79,462.692,448.1,370.855,352.719,328.236,271.098,204.348,190.18,122.265,90.918,53.735,39.237,25.867,6.659,2.656,2.435,19.676,18.189,34.334,26.126,15.279,18.598,21.641,24.176,37.23,60.947,57.41,47.145,59.706,47.802,55.268,51.728,51.159,64.274,73.354,72.691,29.964,47.564,47.957,40.567,..
524,Germany,USD (2022 prices and PPP),Renewables,2.51,22.907,40.163,60.868,103.847,225.67,235.211,247.284,375.145,180.085,219.25,195.658,122.122,171.906,183.005,179.637,213.313,211.674,222.617,242.503,160.906,142.09,177.04,139.255,156.678,138.203,145.313,138.317,146.11,132.358,107.108,171.941,165.623,168.51,216.471,329.08,337.704,428.536,414.389,435.281,318.334,339.599,304.626,376.463,324.49,375.935,364.775,404.916,365.14,..
525,Germany,USD (2022 prices and PPP),Nuclear,1913.499,2145.831,2098.074,2243.95,2129.878,2232.655,2273.689,2519.15,3481.841,1937.659,1942.282,1920.659,1300.647,880.872,772.804,666.909,688.897,630.679,435.54,410.572,349.382,316.149,301.419,290.873,313.56,162.148,288.998,248.383,227.197,266.435,264.588,258.272,263.196,260.976,286.326,381.73,360.636,389.533,360.603,369.277,348.135,351.223,341.668,340.031,332.976,334.614,339.408,202.183,190.772,..
526,Germany,USD (2022 prices and PPP),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.53,41.577,47.881,57.077,43.996,42.776,45.553,48.61,32.69,45.664,37.695,32.379,24.947,34.958,43.118,69.289,90.489,227.631,654.566,..
